max_floor_lvl,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,age_of_block,rental_to_sold_ratio,block_street,mrt_dist,school_dist,mall_dist,upcoming_mrt_dist
17,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,0,0,0,23,0.010752688172043012,102C PUNGGOL FIELD,0.005657584439373522,0.0014195894067015491,0.0043105103179463845,0.016549258439504104
16,0,0,0,0,0,82,0,0,0,26,56,0,0,0,0,0,0,0,22,0.012048192771084338,102D PUNGGOL FIELD,0.005941725533233926,0.001670593855228183,0.004517714927695802,0.016826417010385224
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,42,0.010309278350515464,103 AH HOOD RD,0.004680129048088189,0.004842237076257496,0.0010994542077866509,0.02101414853310801
12,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,154,0,0,46,155.0,103 ALJUNIED CRES,0.002985234133816421,0.0029291635461717196,0.0028722534852986784,0.012028791580682183
12,0,0,1,0,0,131,0,0,97,33,1,0,0,0,0,0,0,0,46,0.007575757575757576,103 ANG MO KIO AVE 3,0.0007027375649594907,0.002785971377525668,0.0016058158668312457,0.019547725506292527
14,0,0,1,0,0,154,0,0,126,26,0,2,0,0,0,0,0,0,47,0.0064516129032258064,103 BEDOK NTH AVE 4,0.003362159123644649,0.0009502281139305678,0.005994812618184109,0.007946435020566012
12,1,0,0,0,0,154,0,0,88,66,0,0,0,0,0,0,0,0,38,0.0064516129032258064,103 BEDOK RESERVOIR RD,0.0027099900094194186,0.001961322154184579,0.005536386622736712,0.006881836773477962
25,0,0,0,0,0,92,0,0,0,0,84,8,0,0,0,0,0,0,37,0.010752688172043012,103 BISHAN ST 12,0.0037544928181893404,0.004159676196899233,0.004803678662439751,0.01960671496017916
13,0,0,1,0,0,96,0,0,4,44,48,0,0,0,0,0,0,0,39,0.010309278350515464,103 BT BATOK CTRL,0.0008756753362971489,0.0018295882387678703,0.0021650028353815227,0.004803637003622638
11,1,0,0,0,0,119,0,0,68,50,1,0,0,0,0,0,0,0,41,0.008333333333333333,103 BT PURMEI RD,0.004841230629978843,0.0028980618209966443,0.0058324737095534745,0.002565827605402634
10,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,59,100.0,103 C'WEALTH CRES,0.002636597074222966,0.007312970861280121,0.0029673253887921545,0.01884686969309511
14,0,0,0,0,0,104,0,0,0,18,86,0,0,0,0,0,0,0,39,0.009523809523809525,103 CLEMENTI ST 14,0.007538016385232496,0.003932600599588138,0.006079530439440465,0.006506489527897726
4,1,0,0,0,0,26,0,0,19,7,0,0,0,0,0,0,0,0,37,0.037037037037037035,103 GANGSA RD,0.0016593317644506501,0.0008904967442026015,0.0009363018361088463,0.007868130754458991
14,0,0,0,0,0,140,0,0,0,140,0,0,0,0,0,0,0,0,56,0.0070921985815602835,103 HENDERSON CRES,0.0012902503253722775,0.0018018464939557684,0.00391990441957838,0.013318314279789115
13,0,0,0,0,0,81,0,0,0,30,51,0,0,0,0,0,0,0,40,0.012195121951219513,103 HOUGANG AVE 1,0.004783470011247824,0.0026268113032845235,0.003062146135747513,0.02597419137651903
25,0,0,0,0,0,144,0,0,0,48,96,0,0,0,0,0,0,0,40,0.006896551724137931,103 JLN RAJAH,0.0053951676174452635,0.004775934329425843,0.0015549021352780595,0.019031176269178402
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,41,0.010309278350515464,103 JURONG EAST ST 13,0.00352438987847376,0.0004893788995265419,0.0023779869476102436,0.00331476404011047
14,0,0,0,0,0,73,0,0,0,22,51,0,0,0,0,0,0,0,35,0.013513513513513514,103 LENGKONG TIGA,0.004842054055273049,0.003445773855085671,0.004601809738090159,0.005067323095474373
10,0,0,1,0,0,159,0,0,0,0,0,0,0,0,0,159,0,0,56,160.0,103 LOR 1 TOA PAYOH,0.00032669546062961984,0.0016922580694856302,0.008104673175559816,0.022769561053913204
13,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,35,0.010309278350515464,103 PASIR RIS ST 12,0.005615883018251757,0.0015017897082536715,0.0014071208602642789,0.038821355071773575
4,0,0,0,0,0,63,0,0,62,0,0,1,0,0,0,0,0,0,40,0.015625,103 POTONG PASIR AVE 1,0.002735562840124769,0.00205122003256282,0.0020959941035231596,0.01763978734767715
17,0,0,1,0,0,123,0,0,0,0,0,123,0,0,0,0,0,0,25,0.008064516129032258,103 RIVERVALE WALK,0.0017103311792991919,0.0009842547759644326,0.001586578924169469,0.02918767276768218
13,0,0,1,0,0,144,0,0,0,144,0,0,0,0,0,0,0,0,39,0.006896551724137931,103 SERANGOON NTH AVE 1,0.004187539059368232,0.002423132986810267,0.004588332676668521,0.024687217961677742
25,0,0,0,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,47,0.010526315789473684,103 SPOTTISWOODE PK RD,0.0036782936481514848,0.0015878202207709202,0.002391713637370151,0.0018905740425425811
10,0,0,0,0,0,126,0,0,72,54,0,0,0,0,0,0,0,0,41,0.007874015748031496,103 TAMPINES ST 11,0.0026857323582449165,0.0015002187882067223,0.004701567112750035,0.019281805959760725
9,1,0,0,0,0,80,0,0,0,52,28,0,0,0,0,0,0,0,35,0.012345679012345678,103 TECK WHYE LANE,0.0028351743513130774,0.0023384983602525167,0.0017779345263740723,0.008149292180521323
11,0,0,1,0,0,80,0,0,0,40,40,0,0,0,0,0,0,0,41,0.012345679012345678,103 TOWNER RD,0.0007009750075084042,0.0014915908937202544,0.004431974494578532,0.017156325798509658
4,0,0,0,0,0,32,0,0,24,8,0,0,0,0,0,0,0,0,39,0.030303030303030304,103 WOODLANDS ST 13,0.0017576777464898177,0.001389825087756918,0.0013676175140724049,0.027807215958497878
4,1,0,0,0,0,64,0,0,60,4,0,0,0,0,0,0,0,0,39,0.015384615384615385,103 YISHUN RING RD,0.0030714032985736206,0.0010699418333138457,0.0016956747291388397,0.015732583390432327
15,0,0,0,0,0,224,0,140,28,56,0,0,0,0,0,0,0,0,4,0.0044444444444444444,103A CANBERRA ST,0.002150633839523091,0.0029298025418481206,0.001790840966912581,0.034045792236638284
25,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,24,0.010309278350515464,103A DEPOT RD,0.0067173604998452515,0.004779614742999681,0.006965891110505819,0.010384242024188351
17,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,23,0.010309278350515464,103A EDGEFIELD PLAINS,0.006159480597451007,0.0019105768084068297,0.004331816465206658,0.017056205596331492
15,0,0,0,0,0,224,0,140,28,56,0,0,0,0,0,0,0,0,4,0.0044444444444444444,103B CANBERRA ST,0.002150633839523091,0.0029298025418481206,0.001790840966912581,0.034045792236638284
20,0,0,0,0,0,76,0,0,0,38,38,0,0,0,0,0,0,0,24,0.012987012987012988,103B DEPOT RD,0.0067245366382545045,0.004795727627441357,0.006912808839862954,0.010451587834394599
16,0,0,0,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,23,0.01098901098901099,103B EDGEFIELD PLAINS,0.0061971643120919675,0.0018188606803702114,0.003847518291604288,0.017580066014452347
16,0,0,0,0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,22,0.01098901098901099,103C EDGEFIELD PLAINS,0.005743093843222486,0.001560693302449727,0.0034344519608841477,0.018045422874361023
12,0,0,1,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,46,0.011235955056179775,104 ALJUNIED CRES,0.0030326275403752376,0.002490809350592359,0.002732812960803987,0.012282317081453217
15,0,0,0,0,0,84,0,0,0,12,72,0,0,0,0,0,0,0,38,0.011764705882352941,104 BEDOK RESERVOIR RD,0.002656952751314196,0.0018165172733535105,0.005665677054018578,0.00712333058040012
14,0,0,1,0,0,153,0,0,124,26,0,3,0,0,0,0,0,0,47,0.006493506493506494,104 BEDOK NTH AVE 4,0.003463041218646543,0.0009287203186478354,0.006237497326657463,0.008029693655826679
4,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,38,0.04,104 BISHAN ST 12,0.0034903720354873026,0.0033936835700995624,0.004161984447452373,0.019667139248029177
8,0,0,1,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,39,0.011235955056179775,104 BT BATOK CTRL,0.0005004710236392095,0.0013875217595928128,0.001439778124671606,0.00405958758273157
12,0,0,0,0,0,132,0,0,88,44,0,0,0,0,0,0,0,0,40,0.007518796992481203,104 BT PURMEI RD,0.0049732733005018615,0.0025940529395600013,0.005667608787754573,0.0027925715763537843
10,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,59,100.0,104 C'WEALTH CRES,0.003018622608955457,0.007935070975243317,0.0025310852742940837,0.01843482453458549
4,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,39,0.058823529411764705,104 CLEMENTI ST 14,0.007896466844933763,0.004248437865284099,0.006438652625733428,0.0064245030537806525
10,0,0,0,0,0,90,0,0,54,36,0,0,0,0,0,0,0,0,37,0.01098901098901099,104 GANGSA RD,0.0014968394057311655,0.0007876763843636734,0.0008826393605407776,0.00769668018724235
12,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,56,0.010309278350515464,104 HENDERSON CRES,0.0013578327249893257,0.002121321691203811,0.003574088323568486,0.013328206965466313
4,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,40,0.1111111111111111,104 HOUGANG AVE 1,0.005264115894711083,0.0031247216212635866,0.0027929589923446816,0.025987448243098208
4,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,43,0.04,104 JLN DUSUN,0.004250755521068739,0.004361651765701586,0.0015900584968277839,0.0212485856714976
25,0,0,1,0,0,144,0,0,0,48,96,0,0,0,0,0,0,0,40,0.006896551724137931,104 JLN RAJAH,0.004979535832677556,0.004349806590370614,0.0018312320160234043,0.01898506042145653
12,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,216,0,0,56,217.0,104 JLN BT MERAH,0.004529034795737863,0.003214430055442194,0.005373606316946007,0.00893897103092955
4,1,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,41,0.047619047619047616,104 JURONG EAST ST 13,0.004198716404106972,0.0016526573788947273,0.0038255781908936373,0.002138842241289508
9,0,0,0,0,0,55,0,0,0,0,0,55,0,0,0,0,0,0,35,0.017857142857142856,104 LENGKONG TIGA,0.0046507546707515775,0.0035023673582058523,0.004792860708186092,0.00517566469772776
10,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,160,0,0,56,161.0,104 LOR 1 TOA PAYOH,0.0005377710544057153,0.0014832582763057826,0.00809684429739974,0.022927411806623738
11,0,0,1,0,0,130,0,0,0,78,52,0,0,0,0,0,0,0,35,0.007633587786259542,104 PASIR RIS ST 12,0.005392725372314016,0.0015342482986891697,0.0014901433002617653,0.03907651495855453
16,0,0,0,0,0,174,0,0,122,48,0,4,0,0,0,0,0,0,39,0.005714285714285714,104 POTONG PASIR AVE 1,0.0029614766453582887,0.0019597445453620145,0.002314859092283605,0.017835322020833454
17,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,26,0.012658227848101266,104 RIVERVALE WALK,0.0018161554343091408,0.000949085763115546,0.001574477852376842,0.029180464901451063
4,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,39,0.04,104 SERANGOON NTH AVE 1,0.004492265337862724,0.0036490137265803714,0.0036741721448853627,0.024131880867404105
25,0,0,1,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,47,0.010526315789473684,104 SPOTTISWOODE PK RD,0.0039042465271894675,0.0018135195999896005,0.0025137412223535166,0.0016956604018034632
11,0,0,0,0,0,119,0,0,78,40,0,1,0,0,0,0,0,0,41,0.008333333333333333,104 TAMPINES ST 11,0.0023998320297611542,0.0016216509799774743,0.004721357406500876,0.018783184814493578
9,0,0,0,0,0,80,0,0,0,52,28,0,0,0,0,0,0,0,35,0.012345679012345678,104 TECK WHYE LANE,0.002946231885423824,0.002226599991879517,0.001655257114148894,0.00817089744909134
11,0,0,1,0,0,90,0,0,0,40,50,0,0,0,0,0,0,0,41,0.01098901098901099,104 TOWNER RD,0.0002249261931769234,0.0021064876540393585,0.0042260376506604485,0.017519786751107148
19,0,0,0,0,0,112,0,0,0,65,47,0,0,0,0,0,0,0,26,0.008849557522123894,104 WHAMPOA DR,0.0022550871418289616,0.0014318509340663565,0.002466167482097754,0.019128824698517975
13,0,0,0,0,0,111,0,0,0,111,0,0,0,0,0,0,0,0,39,0.008928571428571428,104 WOODLANDS ST 13,0.0009459468606757065,0.002617707570620915,0.0007169862202235109,0.028221445409993533
12,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,29,0.01639344262295082,104A ANG MO KIO ST 11,0.0005727427663892833,0.0023315826703753676,0.001416332227812701,0.01995266250461388
15,0,0,0,0,0,140,0,0,42,98,0,0,0,0,0,0,0,0,6,0.0070921985815602835,104A CANBERRA ST,0.0019812479290217135,0.0019609222201881307,0.002664730579590362,0.03669219266756559
25,0,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,25,0.010309278350515464,104A DEPOT RD,0.00708946035793204,0.004463739391793916,0.00711186556020125,0.010401514738213855
17,0,0,0,0,0,92,0,0,0,32,60,0,0,0,0,0,0,0,22,0.010752688172043012,104A EDGEFIELD PLAINS,0.005329985689489619,0.0013023828165467171,0.002983661379832957,0.018500890765222173
12,0,0,0,0,0,88,0,0,0,0,88,0,0,0,0,0,0,0,29,0.011235955056179775,104B ANG MO KIO ST 11,0.0003775088321769917,0.0026034067246449807,0.0015413189298348262,0.019706619058812467
15,0,0,0,0,0,168,0,70,28,70,0,0,0,0,0,0,0,0,6,0.005917159763313609,104B CANBERRA ST,0.001936193450589986,0.0019056907686304941,0.0026331818536549285,0.03673010891352809
20,0,0,0,0,0,76,0,0,0,38,38,0,0,0,0,0,0,0,25,0.012987012987012988,104B DEPOT RD,0.007096763681557187,0.004484151404931462,0.007060428134336781,0.010470226790112693
17,0,0,0,0,0,92,0,0,0,32,60,0,0,0,0,0,0,0,22,0.010752688172043012,104B EDGEFIELD PLAINS,0.005158271306808562,0.0012255229696900975,0.0027904492404245153,0.018695357665517953
15,0,0,0,0,0,137,0,0,42,95,0,0,0,0,0,0,0,0,6,0.007246376811594203,104C CANBERRA ST,0.0015642832042003603,0.00245659061578496,0.0021265336057630794,0.03609498320737893
15,0,0,0,0,0,167,0,70,27,70,0,0,0,0,0,0,0,0,6,0.005952380952380952,104D CANBERRA ST,0.0017117845906086601,0.002388916784476848,0.0022988107292912295,0.036215659422850474
12,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,45,0.011235955056179775,105 ALJUNIED CRES,0.0030278996450149847,0.0018971164661368565,0.0025333514634622223,0.012517207769454648
10,0,0,0,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,46,0.01098901098901099,105 ANG MO KIO AVE 4,0.0008742713708890921,0.0017917482155251734,0.0016900350119815736,0.020069961456676843
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,38,0.009009009009009009,105 BEDOK RESERVOIR RD,0.0025033734686291504,0.0019504075175601455,0.005776811778916117,0.007187148493769682
14,1,0,1,0,0,155,0,0,128,26,0,1,0,0,0,0,0,0,47,0.00641025641025641,105 BEDOK NTH AVE 4,0.0030533823698857465,0.0006148614922870089,0.006212614779423135,0.008281098569758578
9,0,0,0,0,0,116,0,0,64,50,0,0,0,0,0,0,2,0,38,0.02608695652173913,105 BISHAN ST 12,0.00331778767039421,0.0038910861607087304,0.004428118777508561,0.019233621165215473
10,1,0,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0,0,39,0.012195121951219513,105 BT BATOK CTRL,0.0006973709781131133,0.001490672126314867,0.001853787325315493,0.004404642410442601
13,0,0,0,0,0,144,0,0,96,48,0,0,0,0,0,0,0,0,41,0.006896551724137931,105 BT PURMEI RD,0.004748849139173032,0.002479804911852928,0.005886334487031812,0.003021675554806616
4,1,0,0,0,0,42,0,0,41,0,0,0,0,0,0,0,1,0,39,0.047619047619047616,105 CLEMENTI ST 12,0.007685180176626046,0.004128890798116288,0.006224584060836858,0.006691044458645711
4,0,0,0,0,0,40,0,0,24,16,0,0,0,0,0,0,0,0,37,0.024390243902439025,105 GANGSA RD,0.0017694808881344411,0.0012713004464432283,0.0007588578011351138,0.008085211704105963
24,0,0,1,0,0,270,0,0,264,0,6,0,0,0,0,0,0,0,49,0.0036900369003690036,105 HENDERSON CRES,0.0016610863511551477,0.0012575579203532037,0.004201643144454917,0.012993750254129398
9,0,0,1,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,40,0.0136986301369863,105 JLN RAJAH,0.0046055169864233445,0.003864849806836891,0.002256751589549613,0.018854388776486982
12,1,0,1,0,0,324,0,0,0,0,0,0,0,0,306,18,0,0,56,325.0,105 JLN BT MERAH,0.004345406493759361,0.003590787846465173,0.005737199976461259,0.008524802735691015
12,0,0,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,41,0.010101010101010102,105 JURONG EAST ST 13,0.004178917821731478,0.0010469370372364686,0.0029715339815505216,0.0026173250685151738
4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,35,0.1111111111111111,105 LENGKONG TIGA,0.004652591940123277,0.003534200363676432,0.00472430654147596,0.005110990348416502
10,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,160,0,0,56,161.0,105 LOR 1 TOA PAYOH,0.0006244640266672165,0.0014697578515080684,0.008410529779648134,0.02272073858090235
11,0,0,1,0,0,120,0,0,0,68,52,0,0,0,0,0,0,0,35,0.008264462809917356,105 PASIR RIS ST 12,0.004856904510733449,0.0013770480195947918,0.0019822218145732194,0.03957090644889937
16,0,0,1,0,0,178,0,0,152,26,0,0,0,0,0,0,0,0,39,0.00558659217877095,105 POTONG PASIR AVE 1,0.00304969657112702,0.00199329854029845,0.0023964515243977136,0.017972261818698373
17,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,26,0.012658227848101266,105 RIVERVALE WALK,0.0021007808201864843,0.0011111264793601334,0.0017079727090454737,0.0292195938338165
13,0,0,0,0,0,120,0,0,120,0,0,0,0,0,0,0,0,0,40,0.008264462809917356,105 SERANGOON NTH AVE 1,0.004132302970506608,0.0027997064746801367,0.004701655853409826,0.024509382213571396
4,0,0,0,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,36,0.030303030303030304,105 SIMEI ST 1,0.00231247829956273,0.0007571995269201083,0.0018551179083341098,0.012471200336654858
25,0,0,0,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,47,0.010526315789473684,105 SPOTTISWOODE PK RD,0.004376524836955961,0.0022147975471031277,0.0027425698443815888,0.001175079741607826
11,0,0,0,0,0,119,0,0,78,40,0,1,0,0,0,0,0,0,41,0.008333333333333333,105 TAMPINES ST 11,0.003125475628932277,0.0011203625495006767,0.0043381009675421125,0.01962126361950898
12,0,0,0,0,0,132,0,0,65,66,0,0,0,0,0,0,1,0,36,0.015151515151515152,105 TECK WHYE LANE,0.0024703408873767703,0.0021445597042679503,0.0016762913903169278,0.007618959774738875
25,0,0,1,0,0,275,0,0,120,155,0,0,0,0,0,0,0,0,39,0.0036231884057971015,105 TOWNER RD,0.0008752706344438312,0.001318977716922592,0.0043898345072775225,0.017187518041808583
13,1,0,0,0,0,111,0,0,0,111,0,0,0,0,0,0,0,0,39,0.008928571428571428,105 WOODLANDS ST 13,0.0011598266527575584,0.002851116190229177,0.0010017654400313544,0.028489688983073722
21,0,0,0,0,0,160,0,0,80,80,0,0,0,0,0,0,0,0,7,0.006211180124223602,105A DEPOT RD,0.00676409965081251,0.004673903671965945,0.006448642136832196,0.011030364138541459
17,0,0,0,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,22,0.011627906976744186,105A EDGEFIELD PLAINS,0.005496238462045209,0.0012328330845302363,0.003052146745899326,0.01835980492229147
17,0,0,0,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,22,0.011627906976744186,105B EDGEFIELD PLAINS,0.005762181183868432,0.0013137992167196457,0.0032757356230730386,0.018092834945197183
17,0,0,0,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,22,0.011627906976744186,105C EDGEFIELD PLAINS,0.006183852171033559,0.0016648703813815283,0.0037343157544019543,0.017630963599725942
17,0,0,1,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,22,0.011627906976744186,105D EDGEFIELD PLAINS,0.005690649961355465,0.0014118028071072005,0.003300721174298215,0.018130226898008927
12,1,0,1,0,0,194,0,0,167,22,4,0,0,0,0,0,1,0,45,0.010309278350515464,106 ALJUNIED CRES,0.0026138097380226577,0.001482589654572424,0.002424202515462512,0.012648860934069434
11,0,0,1,0,0,138,0,0,115,20,2,0,0,0,0,0,1,0,46,0.014492753623188406,106 ANG MO KIO AVE 4,0.0005043533947627593,0.002142543619605742,0.0016719559447648516,0.019813777114625557
13,0,0,0,0,0,168,0,34,0,0,0,0,0,0,0,134,0,0,46,3.857142857142857,106 BEDOK NTH AVE 4,0.0024283882794920194,0.0007636186355631101,0.006070869281730201,0.008618964746759909
12,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,38,0.009009009009009009,106 BEDOK RESERVOIR RD,0.0024699601121481386,0.0015879848352871716,0.005915432876504684,0.007398636835621005
13,1,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,38,0.010309278350515464,106 BISHAN ST 12,0.003205772731167743,0.0036591143270164952,0.004217736546087175,0.019228169136865297
13,0,0,0,0,0,123,0,0,51,72,0,0,0,0,0,0,0,0,40,0.008064516129032258,106 BT PURMEI RD,0.005200341752325651,0.0020133204503564074,0.005461402366176028,0.003242771828410511
8,0,0,1,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,39,0.009900990099009901,106 BT BATOK CTRL,0.0009624515734962028,0.0016760049877969751,0.002194687082176647,0.004712792074392843
10,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,59,100.0,106 C'WEALTH CRES,0.0030958241904516207,0.008122521281231188,0.0022486154444830045,0.018181398725962136
10,0,0,0,0,0,90,0,0,54,36,0,0,0,0,0,0,0,0,37,0.01098901098901099,106 GANGSA RD,0.002040638058453526,0.0016863902694905623,0.0008545473799411332,0.008400410222789178
14,1,0,1,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,50,0.007633587786259542,106 HENDERSON CRES,0.0015506571458670409,0.001998751907517044,0.0035232328897542545,0.013116653974359663
4,1,0,0,0,0,51,0,0,41,9,0,0,0,0,0,0,1,0,41,0.0392156862745098,106 HOUGANG AVE 1,0.005010291279452957,0.004206198750749723,0.0025638838376736365,0.026145943061236337
12,0,0,0,0,0,330,0,0,0,0,0,0,0,0,312,18,0,0,56,331.0,106 JLN BT MERAH,0.00444861508130262,0.003989703910254883,0.006140797235147069,0.008220124617470499
10,0,0,0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,40,0.014492753623188406,106 JLN RAJAH,0.0044550327630019475,0.0036220957625129283,0.0024876786480728125,0.018767199811173252
9,0,0,1,0,0,97,0,0,0,97,0,0,0,0,0,0,0,0,43,0.01020408163265306,106 JLN DUSUN,0.004092827080840741,0.004253183442832698,0.0016672141791427835,0.021116246255197636
25,1,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,41,0.010309278350515464,106 JURONG EAST ST 13,0.004090376071665387,0.0008298595513809151,0.002920362042247496,0.0028184000065721343
9,0,0,0,0,0,43,0,0,0,0,0,43,0,0,0,0,0,0,35,0.022727272727272728,106 LENGKONG TIGA,0.004104219341518188,0.003983568989455072,0.004680785935899751,0.004993160811675103
10,0,0,1,0,0,158,0,0,0,0,0,0,0,0,0,158,0,0,56,159.0,106 LOR 1 TOA PAYOH,0.0004549294456571584,0.0016804174004721039,0.008416979332936747,0.022562176172677143
13,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,35,0.010309278350515464,106 PASIR RIS ST 12,0.005266824098915677,0.001322876042181681,0.0016976326642773349,0.03914493365430908
4,0,0,0,0,0,38,0,0,36,0,0,2,0,0,0,0,0,0,40,0.02564102564102564,106 POTONG PASIR AVE 1,0.0027367292316205017,0.0022907372832898392,0.0020762249206760096,0.017899295300321347
17,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,25,0.012658227848101266,106 RIVERVALE WALK,0.0018092749078286857,0.0008777738231426751,0.001501154715509801,0.02908928279189312
12,0,0,0,0,0,131,0,0,130,0,1,0,0,0,0,0,0,0,40,0.007575757575757576,106 SERANGOON NTH AVE 1,0.004250800047837832,0.0026932129377028806,0.004814699309744301,0.02461675741470146
11,0,0,0,0,0,100,0,0,0,64,36,0,0,0,0,0,0,0,36,0.009900990099009901,106 SIMEI ST 1,0.0013962892419054638,0.0016777682663597308,0.000959113395396129,0.013392959274711012
25,0,0,0,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,47,0.010526315789473684,106 SPOTTISWOODE PK RD,0.004623493104355349,0.0022565749892976385,0.00293551812810429,0.0010715552538283343
11,0,0,1,0,0,80,0,0,0,12,68,0,0,0,0,0,0,0,40,0.012345679012345678,106 TAMPINES ST 11,0.002792750807602574,0.00136420628348403,0.004902677133880673,0.019056634946358994
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,36,0.009009009009009009,106 TECK WHYE LANE,0.002248104277620828,0.002137377108737727,0.0017423562008011273,0.007315536028917139
11,0,0,1,0,0,80,0,0,0,40,40,0,0,0,0,0,0,0,40,0.012345679012345678,106 TOWNER RD,0.0010924664938531834,0.001113202721169407,0.004349041231583946,0.01722749067418437
4,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,39,0.058823529411764705,106 WOODLANDS ST 13,0.0017576777464898177,0.001389825087756918,0.0013676175140724049,0.027807215958497878
4,1,0,0,0,0,60,0,0,54,4,0,0,0,0,0,0,2,0,39,0.05084745762711865,106 YISHUN RING RD,0.002167927359590719,0.0018376576092705215,0.0025188445252902723,0.020318746808653577
15,0,0,0,0,0,252,0,0,0,0,0,0,0,0,140,112,0,0,7,253.0,106A CANBERRA ST,0.001661514101023747,0.0034434077487604554,0.0016944172293156521,0.034912694529735604
